Timestamp,Source Floor,Destination Floor
1716646318100522,2,7
1716646318100522,3,7
1716646318100522,1,10
1716646318100522,2,7
1716646318180522,3,7
1716646318180522,3,7
1716646318180522,1,10
1716646318180522,3,7
1716646318180522,1,10
1716646318180522,2,7
1716646318220522,3,7
1716646318220522,3,7
1716646318220522,1,10
1716646318220522,3,7
1716646318220522,1,10
1716646318220522,2,7
1716646318260522,3,7
1716646318260522,3,7
1716646318260522,1,10
1716646318260522,3,7
1716646318260522,1,10
1716646318260522,2,7
1716646318300522,3,7
1716646318300522,3,7
1716646318300522,1,10
1716646318300522,3,7
1716646318300522,1,10
1716646318300522,2,7
1716646318380522,3,7
1716646318380522,3,7
1716646318380522,1,10
1716646318380522,3,7
1716646318380522,1,10
1716646318380522,2,7
1716646318420522,3,7
1716646318420522,3,7
1716646318420522,1,10
1716646318420522,3,7
1716646318420522,1,10
1716646318420522,2,7
1716646318460522,3,7
1716646318460522,3,7
1716646318460522,1,10
1716646318460522,3,7
1716646318460522,1,10
1716646318460522,2,7
1716646318540522,3,7
1716646318540522,3,7
1716646318540522,1,10
1716646318540522,3,7
1716646318540522,1,10
1716646318540522,2,7
1716646318620522,3,7
1716646318620522,3,7
1716646318620522,1,10
1716646318620522,3,7
1716646318620522,1,10
1716646318620522,2,7
1716646318660522,3,7
1716646318660522,3,7
1716646318660522,1,10
1716646318660522,3,7
1716646318660522,1,10
1716646318660522,2,7
1716646318740522,3,7
1716646318740522,3,7
1716646318740522,1,10
1716646318740522,3,7
1716646318740522,1,10
1716646318740522,2,7
1716646318780522,3,7
1716646318780522,3,7
1716646318780522,1,10
1716646318780522,3,7
1716646318780522,1,10
1716646318780522,2,7
1716646318820522,3,7
1716646318820522,3,7
1716646318820522,1,10
1716646318820522,3,7
1716646318820522,1,10
1716646318820522,2,7
1716646318900522,3,7
1716646318900522,3,7
1716646318900522,1,10
1716646318900522,3,7
1716646318900522,1,10
1716646318900522,2,7
1716646318980522,3,7
1716646318980522,3,7
1716646318980522,1,10
1716646318980522,3,7
1716646318980522,1,10
1716646318980522,2,7
1716646319020522,3,7
1716646319020522,3,7
1716646319020522,1,10
1716646319020522,3,7
1716646319020522,1,10
1716646319020522,2,7
1716646319060522,3,7
1716646319060522,3,7
1716646319060522,1,10
1716646319060522,3,7
1716646319060522,1,10
1716646319060522,2,7
1716646319140522,3,7
1716646319140522,3,7
1716646319140522,1,10
1716646319180522,3,7
1716646319180522,3,7
1716646319180522,1,10
1716646319180522,3,7
1716646319180522,1,10
1716646319180522,2,7
1716646319260522,3,7
1716646319260522,3,7
1716646319260522,1,10
1716646319300522,3,7
1716646319300522,3,7
1716646319300522,1,10
1716646319300522,3,7
1716646319300522,1,10
1716646319300522,2,7
1716646319380522,3,7
1716646319380522,3,7
1716646319380522,1,10
1716646319380522,3,7
1716646319380522,1,10
1716646319380522,2,7
1716646319420522,3,7
1716646319420522,3,7
1716646319420522,1,10
1716646319420522,3,7
1716646319420522,1,10
1716646319420522,2,7
1716646319460522,3,7
1716646319460522,3,7
1716646319460522,1,10
1716646319460522,3,7
1716646319460522,1,10
1716646319460522,2,7
1716646319500522,3,7
1716646319500522,3,7
1716646319500522,1,10
1716646319500522,3,7
1716646319500522,1,10
1716646319500522,2,7
1716646319580522,3,7
1716646319580522,3,7
1716646319580522,1,10
1716646319580522,3,7
1716646319580522,1,10
1716646319580522,2,7
1716646319660522,3,7
1716646319660522,3,7
1716646319660522,1,10
1716646319700522,3,7
1716646319700522,3,7
1716646319700522,1,10
1716646319700522,3,7
1716646319700522,1,10
1716646319700522,2,7
1716646319740522,3,7
1716646319740522,3,7
1716646319740522,1,10
1716646319820522,3,7
1716646319820522,3,7
1716646319820522,1,10
1716646319820522,3,7
1716646319820522,1,10
1716646319820522,2,7
1716646319860522,3,7
1716646319860522,3,7
1716646319860522,1,10
1716646319860522,3,7
1716646319860522,1,10
1716646319860522,2,7
1716646319900522,3,7
1716646319900522,3,7
1716646319900522,1,10
1716646319900522,3,7
1716646319900522,1,10
1716646319900522,2,7
1716646320020522,3,7
1716646320020522,3,7
1716646320020522,1,10
1716646320060522,3,7
1716646320060522,3,7
1716646320060522,1,10
1716646320100522,3,7
1716646320100522,3,7
1716646320100522,1,10
1716646320140522,3,7
1716646320140522,3,7
1716646320140522,1,10
1716646320220522,3,7
1716646320220522,3,7
1716646320220522,1,10
1716646320300522,3,7
1716646320300522,3,7
1716646320300522,1,10
1716646320340522,3,7
1716646320340522,3,7
1716646320340522,1,10
1716646320420522,3,7
1716646320420522,3,7
1716646320420522,1,10
1716646320500522,3,7
1716646320500522,3,7
1716646320500522,1,10
1716646320540522,3,7
1716646320540522,3,7
1716646320540522,1,10
1716646320580522,3,7
1716646320580522,3,7
1716646320580522,1,10
1716646320620522,3,7
1716646320620522,3,7
1716646320620522,1,10
1716646320660522,3,7
1716646320660522,3,7
1716646320660522,1,10
1716646320780522,3,7
1716646320780522,3,7
1716646320780522,1,10
1716646320820522,3,7
1716646320820522,3,7
1716646320820522,1,10
1716646320740522,3,7
1716646320740522,3,7
1716646320740522,1,10
1716646320940522,3,7
1716646320940522,3,7
1716646320940522,1,10
1716646320980522,3,7
1716646320980522,3,7
1716646320980522,1,10
1716646321060522,3,7
1716646321060522,3,7
1716646321060522,1,10
1716646321100522,3,7
1716646321100522,3,7
1716646321100522,1,10
1716646321140522,3,7
1716646321140522,3,7
1716646321140522,1,10
1716646321220522,3,7
1716646321220522,3,7
1716646321220522,1,10
1716646321300522,3,7
1716646321300522,3,7
1716646321300522,1,10
1716646321340522,3,7
1716646321340522,3,7
1716646321340522,1,10
1716646321260522,3,7
1716646321260522,3,7
1716646321260522,1,10
1716646321420522,3,7
1716646321420522,3,7
1716646321420522,1,10
1716646321380522,3,7
1716646321380522,3,7
1716646321380522,1,10
1716646321460522,3,7
1716646321460522,3,7
1716646321460522,1,10
1716646321180522,3,7
1716646321180522,3,7
1716646321180522,1,10
1716646321020522,3,7
1716646321020522,3,7
1716646321020522,1,10
1716646320900522,3,7
1716646320900522,3,7
1716646320900522,1,10
1716646320860522,3,7
1716646320860522,3,7
1716646320860522,1,10
1716646320700522,3,7
1716646320700522,3,7
1716646320700522,1,10
1716646320460522,3,7
1716646320460522,3,7
1716646320460522,1,10
1716646320380522,3,7
1716646320380522,3,7
1716646320380522,1,10
1716646322835000,1,10
1716646322835000,1,10
1716646322835000,2,7
1716646322875000,1,10
1716646322875000,1,10
1716646322875000,2,7
1716646322915000,1,10
1716646322915000,1,10
1716646322915000,2,7
1716646322955000,1,10
1716646322955000,1,10
1716646322955000,2,7
1716646322995000,1,10
1716646322995000,1,10
1716646322995000,2,7
1716646323075000,1,10
1716646323075000,1,10
1716646323075000,2,7
1716646323035000,1,10
1716646323035000,1,10
1716646323035000,2,7
1716646323115000,1,10
1716646323115000,1,10
1716646323115000,2,7
1716646323155000,1,10
1716646323155000,1,10
1716646323155000,2,7
1716646323275000,1,10
1716646323275000,1,10
1716646323275000,2,7
1716646323355000,1,10
1716646323355000,1,10
1716646323355000,2,7
1716646323515000,1,10
1716646323515000,1,10
1716646323515000,2,7
1716646323635000,1,10
1716646323635000,1,10
1716646323635000,2,7
1716646323715000,1,10
1716646323715000,1,10
1716646323715000,2,7
1716646323835000,1,10
1716646323835000,1,10
1716646323835000,2,7
1716646323995000,1,10
1716646323995000,1,10
1716646323995000,2,7
1716646324035000,1,10
1716646324035000,1,10
1716646324035000,2,7
1716646323955000,1,10
1716646323955000,1,10
1716646323955000,2,7
1716646324115000,1,10
1716646324115000,1,10
1716646324115000,2,7
1716646324155000,1,10
1716646324155000,1,10
1716646324155000,2,7
1716646324195000,1,10
1716646324195000,1,10
1716646324195000,2,7
1716646324235000,1,10
1716646324235000,1,10
1716646324235000,2,7
1716646324275000,1,10
1716646324275000,1,10
1716646324275000,2,7
1716646324315000,1,10
1716646324315000,1,10
1716646324315000,2,7
1716646324395000,1,10
1716646324395000,1,10
1716646324395000,2,7
1716646324435000,1,10
1716646324435000,1,10
1716646324435000,2,7
1716646324475000,1,10
1716646324475000,1,10
1716646324475000,2,7
1716646324355000,1,10
1716646324355000,1,10
1716646324355000,2,7
1716646324515000,1,10
1716646324515000,1,10
1716646324515000,2,7
1716646324595000,1,10
1716646324595000,1,10
1716646324595000,2,7
1716646324555000,1,10
1716646324555000,1,10
1716646324555000,2,7
1716646324635000,1,10
1716646324635000,1,10
1716646324635000,2,7
1716646324075000,1,10
1716646324075000,1,10
1716646324075000,2,7
1716646324675000,1,10
1716646324675000,1,10
1716646324675000,2,7
1716646324755000,1,10
1716646324755000,1,10
1716646324755000,2,7
1716646324835000,1,10
1716646324835000,1,10
1716646324835000,2,7
1716646324875000,1,10
1716646324875000,1,10
1716646324875000,2,7
1716646324795000,1,10
1716646324795000,1,10
1716646324795000,2,7
1716646324915000,1,10
1716646324915000,1,10
1716646324915000,2,7
1716646324995000,1,10
1716646324995000,1,10
1716646324995000,2,7
1716646325035000,1,10
1716646325035000,1,10
1716646325035000,2,7
1716646325075000,1,10
1716646325075000,1,10
1716646325075000,2,7
1716646325155000,1,10
1716646325155000,1,10
1716646325155000,2,7
1716646325195000,1,10
1716646325195000,1,10
1716646325195000,2,7
1716646325253511,3,9
1716646325253511,3,9
1716646325253511,1,10
1716646325253511,3,9
1716646325253511,1,10
1716646325253511,2,7
1716646325293511,1,10
1716646325293511,1,10
1716646325293511,2,7
1716646325373511,3,9
1716646325373511,3,9
1716646325373511,1,10
1716646325373511,3,9
1716646325373511,1,10
1716646325373511,2,7
1716646325413511,3,9
1716646325413511,3,9
1716646325413511,1,10
1716646325413511,3,9
1716646325413511,1,10
1716646325413511,2,7
1716646325493511,3,9
1716646325493511,3,9
1716646325493511,1,10
1716646325493511,3,9
1716646325493511,1,10
1716646325493511,2,7
1716646325533511,3,9
1716646325533511,3,9
1716646325533511,1,10
1716646325533511,3,9
1716646325533511,1,10
1716646325533511,2,7
1716646325573511,3,9
1716646325573511,3,9
1716646325573511,1,10
1716646325573511,3,9
1716646325573511,1,10
1716646325573511,2,7
1716646325693511,3,9
1716646325693511,3,9
1716646325693511,1,10
1716646325693511,3,9
1716646325693511,1,10
1716646325693511,7,10
1716646325693511,3,9
1716646325693511,1,10
1716646325693511,7,10
1716646325693511,2,7
1716646325653511,3,9
1716646325653511,3,9
1716646325653511,1,10
1716646325653511,3,9
1716646325653511,1,10
1716646325653511,7,10
1716646325653511,3,9
1716646325653511,1,10
1716646325653511,7,10
1716646325653511,2,7
1716646325773511,3,9
1716646325773511,3,9
1716646325773511,1,10
1716646325773511,3,9
1716646325773511,1,10
1716646325773511,7,10
1716646325773511,3,9
1716646325773511,1,10
1716646325773511,7,10
1716646325773511,2,7
1716646325853511,3,9
1716646325853511,3,9
1716646325853511,1,10
1716646325853511,3,9
1716646325853511,1,10
1716646325853511,7,10
1716646325853511,3,9
1716646325853511,1,10
1716646325853511,7,10
1716646325853511,2,7
1716646325893511,3,9
1716646325893511,3,9
1716646325893511,1,10
1716646325893511,3,9
1716646325893511,1,10
1716646325893511,7,10
1716646325893511,3,9
1716646325893511,1,10
1716646325893511,7,10
1716646325893511,2,7
1716646325933511,3,9
1716646325933511,3,9
1716646325933511,1,10
1716646325933511,3,9
1716646325933511,1,10
1716646325933511,2,7
1716646325973511,3,9
1716646325973511,3,9
1716646325973511,1,10
1716646325973511,3,9
1716646325973511,1,10
1716646325973511,7,10
1716646325973511,3,9
1716646325973511,1,10
1716646325973511,7,10
1716646325973511,2,7
1716646326013511,3,9
1716646326013511,3,9
1716646326013511,1,10
1716646326013511,3,9
1716646326013511,1,10
1716646326013511,7,10
1716646326013511,3,9
1716646326013511,1,10
1716646326013511,7,10
1716646326013511,2,7
1716646326053511,3,9
1716646326053511,3,9
1716646326053511,1,10
1716646326053511,3,9
1716646326053511,1,10
1716646326053511,7,10
1716646326053511,3,9
1716646326053511,1,10
1716646326053511,7,10
1716646326053511,2,7
1716646326133511,3,9
1716646326133511,3,9
1716646326133511,1,10
1716646326133511,3,9
1716646326133511,1,10
1716646326133511,7,10
1716646326133511,3,9
1716646326133511,1,10
1716646326133511,7,10
1716646326133511,2,7
1716646326173511,3,9
1716646326173511,3,9
1716646326173511,1,10
1716646326173511,3,9
1716646326173511,1,10
1716646326173511,7,10
1716646326173511,3,9
1716646326173511,1,10
1716646326173511,7,10
1716646326173511,2,7
1716646326213511,3,9
1716646326213511,3,9
1716646326213511,1,10
1716646326213511,3,9
1716646326213511,1,10
1716646326213511,7,10
1716646326213511,3,9
1716646326213511,1,10
1716646326213511,7,10
1716646326213511,2,7
1716646326333511,3,9
1716646326333511,3,9
1716646326333511,1,10
1716646326333511,3,9
1716646326333511,1,10
1716646326333511,7,10
1716646326333511,3,9
1716646326333511,1,10
1716646326333511,7,10
1716646326333511,2,7
1716646326293511,3,9
1716646326293511,3,9
1716646326293511,1,10
1716646326293511,3,9
1716646326293511,1,10
1716646326293511,7,10
1716646326293511,3,9
1716646326293511,1,10
1716646326293511,7,10
1716646326293511,2,7
1716646326373511,3,9
1716646326373511,3,9
1716646326373511,1,10
1716646326373511,3,9
1716646326373511,1,10
1716646326373511,7,10
1716646326373511,3,9
1716646326373511,1,10
1716646326373511,7,10
1716646326373511,2,7
1716646326253511,3,9
1716646326253511,3,9
1716646326253511,1,10
1716646326253511,3,9
1716646326253511,1,10
1716646326253511,7,10
1716646326253511,3,9
1716646326253511,1,10
1716646326253511,7,10
1716646326253511,2,7
1716646326413511,3,9
1716646326413511,3,9
1716646326413511,1,10
1716646326413511,3,9
1716646326413511,1,10
1716646326413511,7,10
1716646326413511,3,9
1716646326413511,1,10
1716646326413511,7,10
1716646326413511,2,7
1716646326093511,3,9
1716646326093511,3,9
1716646326093511,1,10
1716646326093511,3,9
1716646326093511,1,10
1716646326093511,7,10
1716646326093511,3,9
1716646326093511,1,10
1716646326093511,7,10
1716646326093511,2,7
1716646325813511,3,9
1716646325813511,3,9
1716646325813511,1,10
1716646325813511,3,9
1716646325813511,1,10
1716646325813511,7,10
1716646325813511,3,9
1716646325813511,1,10
1716646325813511,7,10
1716646325813511,2,7
1716646325733511,3,9
1716646325733511,3,9
1716646325733511,1,10
1716646325733511,3,9
1716646325733511,1,10
1716646325733511,7,10
1716646325733511,3,9
1716646325733511,1,10
1716646325733511,7,10
1716646325733511,2,7
1716646325613511,3,9
1716646325613511,3,9
1716646325613511,1,10
1716646325613511,3,9
1716646325613511,1,10
1716646325613511,2,7
1716646325453511,3,9
1716646325453511,3,9
1716646325453511,1,10
1716646325453511,3,9
1716646325453511,1,10
1716646325453511,2,7
1716646325333511,3,9
1716646325333511,3,9
1716646325333511,1,10
1716646325333511,3,9
1716646325333511,1,10
1716646325333511,2,7
1716646326453511,3,9
1716646326453511,3,9
1716646326453511,1,10
1716646326453511,3,9
1716646326453511,1,10
1716646326453511,7,10
1716646326453511,3,9
1716646326453511,1,10
1716646326453511,7,10
1716646326453511,2,7
1716646326493511,3,9
1716646326493511,3,9
1716646326493511,1,10
1716646326493511,3,9
1716646326493511,1,10
1716646326493511,7,10
1716646326493511,3,9
1716646326493511,1,10
1716646326493511,7,10
1716646326493511,2,7
1716646326533511,3,9
1716646326533511,3,9
1716646326533511,1,10
1716646326533511,3,9
1716646326533511,1,10
1716646326533511,7,10
1716646326533511,3,9
1716646326533511,1,10
1716646326533511,7,10
1716646326533511,2,7
1716646326733511,3,9
1716646326733511,3,9
1716646326733511,1,10
1716646326733511,3,9
1716646326733511,1,10
1716646326733511,2,7
1716646326933511,3,9
1716646326933511,3,9
1716646326933511,1,10
1716646326933511,3,9
1716646326933511,1,10
1716646326933511,2,7
1716646326893511,3,9
1716646326893511,3,9
1716646326893511,1,10
1716646326893511,3,9
1716646326893511,1,10
1716646326893511,2,7
1716646326853511,3,9
1716646326853511,3,9
1716646326853511,1,10
1716646326853511,3,9
1716646326853511,1,10
1716646326853511,2,7
1716646326813511,3,9
1716646326813511,3,9
1716646326813511,1,10
1716646326813511,3,9
1716646326813511,1,10
1716646326813511,2,7
1716646326773511,3,9
1716646326773511,3,9
1716646326773511,1,10
1716646326773511,3,9
1716646326773511,1,10
1716646326773511,2,7
1716646326693511,3,9
1716646326693511,3,9
1716646326693511,1,10
1716646326693511,3,9
1716646326693511,1,10
1716646326693511,2,7
1716646326653511,3,9
1716646326653511,3,9
1716646326653511,1,10
1716646326653511,3,9
1716646326653511,1,10
1716646326653511,2,7
1716646326613511,3,9
1716646326613511,3,9
1716646326613511,1,10
1716646326613511,3,9
1716646326613511,1,10
1716646326613511,2,7
1716646327053511,3,9
1716646327053511,3,9
1716646327053511,1,10
1716646327053511,3,9
1716646327053511,1,10
1716646327053511,2,7
1716646327133511,3,9
1716646327133511,3,9
1716646327133511,1,10
1716646327133511,3,9
1716646327133511,1,10
1716646327133511,2,7
1716646327253511,3,9
1716646327253511,3,9
1716646327253511,1,10
1716646327253511,3,9
1716646327253511,1,10
1716646327253511,2,7
1716646327413511,3,9
1716646327413511,3,9
1716646327413511,1,10
1716646327413511,3,9
1716646327413511,1,10
1716646327413511,2,7
1716646327573511,3,9
1716646327573511,3,9
1716646327573511,1,10
1716646327573511,3,9
1716646327573511,1,10
1716646327573511,2,7
1716646327693511,3,9
1716646327693511,3,9
1716646327693511,1,10
1716646327693511,3,9
1716646327693511,1,10
1716646327693511,2,7
1716646327893511,3,9
1716646327893511,3,9
1716646327893511,1,10
1716646327893511,3,9
1716646327893511,1,10
1716646327893511,2,7
1716646328053511,3,9
1716646328053511,3,9
1716646328053511,1,10
1716646328053511,3,9
1716646328053511,1,10
1716646328053511,2,7
1716646328213511,3,9
1716646328213511,3,9
1716646328213511,1,10
1716646328213511,3,9
1716646328213511,1,10
1716646328213511,2,7
1716646328173511,3,9
1716646328173511,3,9
1716646328173511,1,10
1716646328173511,3,9
1716646328173511,1,10
1716646328173511,2,7
1716646328133511,3,9
1716646328133511,3,9
1716646328133511,1,10
1716646328133511,3,9
1716646328133511,1,10
1716646328133511,2,7
1716646328093511,3,9
1716646328093511,3,9
1716646328093511,1,10
1716646328093511,3,9
1716646328093511,1,10
1716646328093511,2,7
1716646328013511,3,9
1716646328013511,3,9
1716646328013511,1,10
1716646328013511,3,9
1716646328013511,1,10
1716646328013511,2,7
1716646327973511,3,9
1716646327973511,3,9
1716646327973511,1,10
1716646327973511,3,9
1716646327973511,1,10
1716646327973511,2,7
1716646328253511,3,9
1716646328253511,3,9
1716646328253511,1,10
1716646328253511,3,9
1716646328253511,1,10
1716646328253511,2,7
1716646328333511,3,9
1716646328333511,3,9
1716646328333511,1,10
1716646328333511,3,9
1716646328333511,1,10
1716646328333511,2,7
1716646328373511,3,9
1716646328373511,3,9
1716646328373511,1,10
1716646328373511,3,9
1716646328373511,1,10
1716646328373511,2,7
1716646328493511,3,9
1716646328493511,3,9
1716646328493511,1,10
1716646328493511,3,9
1716646328493511,1,10
1716646328493511,2,7
1716646328653511,3,9
1716646328653511,3,9
1716646328653511,1,10
1716646328653511,3,9
1716646328653511,1,10
1716646328653511,2,7
1716646328773511,3,9
1716646328773511,3,9
1716646328773511,1,10
1716646328773511,3,9
1716646328773511,1,10
1716646328773511,2,7
1716646328813511,3,9
1716646328813511,3,9
1716646328813511,1,10
1716646328813511,3,9
1716646328813511,1,10
1716646328813511,7,10
1716646328813511,3,9
1716646328813511,1,10
1716646328813511,7,10
1716646328813511,2,7
1716646328853511,3,9
1716646328853511,3,9
1716646328853511,1,10
1716646328853511,3,9
1716646328853511,1,10
1716646328853511,2,7
1716646328893511,3,9
1716646328893511,3,9
1716646328893511,1,10
1716646328893511,3,9
1716646328893511,1,10
1716646328893511,2,7
1716646328973511,3,9
1716646328973511,3,9
1716646328973511,1,10
1716646328973511,3,9
1716646328973511,1,10
1716646328973511,7,10
1716646328973511,3,9
1716646328973511,1,10
1716646328973511,7,10
1716646328973511,2,7
1716646329013511,3,9
1716646329013511,3,9
1716646329013511,1,10
1716646329013511,3,9
1716646329013511,1,10
1716646329013511,2,7
1716646329053511,3,9
1716646329053511,3,9
1716646329053511,1,10
1716646329053511,3,9
1716646329053511,1,10
1716646329053511,2,7
1716646329133511,3,9
1716646329133511,3,9
1716646329133511,1,10
1716646329133511,3,9
1716646329133511,1,10
1716646329133511,7,10
1716646329133511,3,9
1716646329133511,1,10
1716646329133511,7,10
1716646329133511,2,7
1716646329213511,3,9
1716646329213511,3,9
1716646329213511,1,10
1716646329213511,3,9
1716646329213511,1,10
1716646329213511,2,7
1716646329253511,3,9
1716646329253511,3,9
1716646329253511,1,10
1716646329253511,3,9
1716646329253511,1,10
1716646329253511,2,7
1716646329293511,3,9
1716646329293511,3,9
1716646329293511,1,10
1716646329293511,3,9
1716646329293511,1,10
1716646329293511,2,7
1716646329333511,3,9
1716646329333511,3,9
1716646329333511,1,10
1716646329333511,3,9
1716646329333511,1,10
1716646329333511,2,7
1716646329413511,3,9
1716646329413511,3,9
1716646329413511,1,10
1716646329413511,3,9
1716646329413511,1,10
1716646329413511,2,7
1716646329453511,3,9
1716646329453511,3,9
1716646329453511,1,10
1716646329453511,3,9
1716646329453511,1,10
1716646329453511,2,7
1716646329533511,3,9
1716646329533511,3,9
1716646329533511,1,10
1716646329533511,3,9
1716646329533511,1,10
1716646329533511,2,7
1716646329573511,3,9
1716646329573511,3,9
1716646329573511,1,10
1716646329573511,3,9
1716646329573511,1,10
1716646329573511,2,7
1716646329653511,3,9
1716646329653511,3,9
1716646329653511,1,10
1716646329653511,3,9
1716646329653511,1,10
1716646329653511,2,7
1716646329733511,3,9
1716646329733511,3,9
1716646329733511,1,10
1716646329733511,3,9
1716646329733511,1,10
1716646329733511,2,7
1716646329773511,3,9
1716646329773511,3,9
1716646329773511,1,10
1716646329773511,3,9
1716646329773511,1,10
1716646329773511,2,7
1716646329813511,3,9
1716646329813511,3,9
1716646329813511,1,10
1716646329813511,3,9
1716646329813511,1,10
1716646329813511,2,7
1716646329853511,3,9
1716646329853511,3,9
1716646329853511,1,10
1716646329853511,3,9
1716646329853511,1,10
1716646329853511,2,7
1716646329893511,3,9
1716646329893511,3,9
1716646329893511,1,10
1716646329893511,3,9
1716646329893511,1,10
1716646329893511,2,7
1716646329933511,3,9
1716646329933511,3,9
1716646329933511,1,10
1716646329933511,3,9
1716646329933511,1,10
1716646329933511,2,7
1716646329973511,3,9
1716646329973511,3,9
1716646329973511,1,10
1716646329973511,3,9
1716646329973511,1,10
1716646329973511,2,7
1716646330053511,3,9
1716646330053511,3,9
1716646330053511,1,10
1716646330053511,3,9
1716646330053511,1,10
1716646330053511,2,7
1716646330093511,3,9
1716646330093511,3,9
1716646330093511,1,10
1716646330093511,3,9
1716646330093511,1,10
1716646330093511,2,7
1716646330133511,3,9
1716646330133511,3,9
1716646330133511,1,10
1716646330133511,3,9
1716646330133511,1,10
1716646330133511,2,7
1716646330213511,3,9
1716646330213511,3,9
1716646330213511,1,10
1716646330213511,3,9
1716646330213511,1,10
1716646330213511,2,7
1716646330253511,3,9
1716646330253511,3,9
1716646330253511,1,10
1716646330253511,3,9
1716646330253511,1,10
1716646330253511,2,7
1716646330373511,3,9
1716646330373511,3,9
1716646330373511,1,10
1716646330373511,3,9
1716646330373511,1,10
1716646330373511,2,7
1716646330333511,3,9
1716646330333511,3,9
1716646330333511,1,10
1716646330333511,3,9
1716646330333511,1,10
1716646330333511,2,7
1716646330413511,3,9
1716646330413511,3,9
1716646330413511,1,10
1716646330413511,3,9
1716646330413511,1,10
1716646330413511,2,7
1716646330453511,3,9
1716646330453511,3,9
1716646330453511,1,10
1716646330453511,3,9
1716646330453511,1,10
1716646330453511,2,7
1716646330573511,3,9
1716646330573511,3,9
1716646330573511,1,10
1716646330573511,3,9
1716646330573511,1,10
1716646330573511,2,7
1716646330613511,3,9
1716646330613511,3,9
1716646330613511,1,10
1716646330613511,3,9
1716646330613511,1,10
1716646330613511,2,7
1716646330693511,3,9
1716646330693511,3,9
1716646330693511,1,10
1716646330693511,3,9
1716646330693511,1,10
1716646330693511,2,7
1716646330773511,3,9
1716646330773511,3,9
1716646330773511,1,10
1716646330773511,3,9
1716646330773511,1,10
1716646330773511,2,7
1716646330813511,3,9
1716646330813511,3,9
1716646330813511,1,10
1716646330813511,3,9
1716646330813511,1,10
1716646330813511,2,7
1716646330893511,3,9
1716646330893511,3,9
1716646330893511,1,10
1716646330893511,3,9
1716646330893511,1,10
1716646330893511,7,10
1716646330893511,3,9
1716646330893511,1,10
1716646330893511,7,10
1716646330893511,2,7
1716646330973511,3,9
1716646330973511,3,9
1716646330973511,1,10
1716646330973511,3,9
1716646330973511,1,10
1716646330973511,2,7
1716646331053511,3,9
1716646331053511,3,9
1716646331053511,1,10
1716646331053511,3,9
1716646331053511,1,10
1716646331053511,2,7
1716646331093511,3,9
1716646331093511,3,9
1716646331093511,1,10
1716646331093511,3,9
1716646331093511,1,10
1716646331093511,2,7
1716646331173511,3,9
1716646331173511,3,9
1716646331173511,1,10
1716646331173511,3,9
1716646331173511,1,10
1716646331173511,2,7
1716646331213511,3,9
1716646331213511,3,9
1716646331213511,1,10
1716646331213511,3,9
1716646331213511,1,10
1716646331213511,2,7
1716646331253511,3,9
1716646331253511,3,9
1716646331253511,1,10
1716646331253511,3,9
1716646331253511,1,10
1716646331253511,2,7
1716646331373511,3,9
1716646331373511,3,9
1716646331373511,1,10
1716646331373511,3,9
1716646331373511,1,10
1716646331373511,2,7
1716646331413511,3,9
1716646331413511,3,9
1716646331413511,1,10
1716646331413511,3,9
1716646331413511,1,10
1716646331413511,2,7
1716646331493511,3,9
1716646331493511,3,9
1716646331493511,1,10
1716646331493511,3,9
1716646331493511,1,10
1716646331493511,7,10
1716646331493511,3,9
1716646331493511,1,10
1716646331493511,7,10
1716646331493511,2,7
1716646331613511,3,9
1716646331613511,3,9
1716646331613511,1,10
1716646331613511,3,9
1716646331613511,1,10
1716646331613511,2,7
1716646331653511,3,9
1716646331653511,3,9
1716646331653511,1,10
1716646331653511,3,9
1716646331653511,1,10
1716646331653511,2,7
1716646331693511,3,7
1716646331693511,3,7
1716646331693511,3,9
1716646331693511,3,7
1716646331693511,3,9
1716646331693511,1,10
1716646331693511,3,7
1716646331693511,3,9
1716646331693511,1,10
1716646331693511,2,7
1716646331773511,3,7
1716646331773511,3,7
1716646331773511,3,9
1716646331773511,3,7
1716646331773511,3,9
1716646331773511,1,10
1716646331773511,3,7
1716646331773511,3,9
1716646331773511,1,10
1716646331773511,2,7
1716646331813511,3,7
1716646331813511,3,7
1716646331813511,3,9
1716646331813511,3,7
1716646331813511,3,9
1716646331813511,1,10
1716646331813511,3,7
1716646331813511,3,9
1716646331813511,1,10
1716646331813511,2,7
1716646331893511,3,7
1716646331893511,3,7
1716646331893511,3,9
1716646331893511,3,7
1716646331893511,3,9
1716646331893511,1,10
1716646331893511,3,7
1716646331893511,3,9
1716646331893511,1,10
1716646331893511,2,7
1716646331933511,3,7
1716646331933511,3,7
1716646331933511,3,9
1716646331933511,3,7
1716646331933511,3,9
1716646331933511,1,10
1716646331933511,3,7
1716646331933511,3,9
1716646331933511,1,10
1716646331933511,2,7
1716646332013511,3,7
1716646332013511,3,7
1716646332013511,3,9
1716646332013511,3,7
1716646332013511,3,9
1716646332013511,1,10
1716646332013511,3,7
1716646332013511,3,9
1716646332013511,1,10
1716646332013511,2,7
1716646332053511,3,7
1716646332053511,3,7
1716646332053511,3,9
1716646332053511,3,7
1716646332053511,3,9
1716646332053511,1,10
1716646332053511,3,7
1716646332053511,3,9
1716646332053511,1,10
1716646332053511,2,7
1716646332093511,3,7
1716646332093511,3,7
1716646332093511,3,9
1716646332093511,3,7
1716646332093511,3,9
1716646332093511,1,10
1716646332093511,3,7
1716646332093511,3,9
1716646332093511,1,10
